source_path,serviceName,seq,title,startDate,endDate,place,realmName,area,sigungu,thumbnail,gpsX,gpsY
period2,전시,345071,미디어&middot;아트 융합 전시 DREAM LIGHT,20250926,20261231,수원시미디어센터,전시,경기,수원시,http://www.culture.go.kr/upload/rdf/25/09/show_2025091611132321211.jpg,127.022302807595,37.2840923041166
period2,전시,363492,국가유산 미디어아트 특별전,20250926,20260515,제주세계자연유산센터,전시,제주,제주시,http://www.culture.go.kr/upload/rdf/25/12/rdf_2025122321263750109.jpg,126.714752055141,33.4569198735739
period2,전시,347917,양평군립미술관 야외조각전,20250927,20260510,양평군립미술관,전시,경기,양평군,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025092921324632468.jpg,127.4839920302854,37.49709730263034
period2,전시,348123,"대구 도심 공장 굴뚝, 기계 소리 -近代근대 대구 섬유 읽기-",20250930,20260308,대구근대역사관,전시,대구,중구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/bbd10e2af27541f1aed5f00897d9b59f.jpg,128.59114300440234,35.87179774625221
period2,전시,368067,"2025 아트저지Ⅱ《오영종: 시선, 너머》",20250930,20260315,제주현대미술관,전시,제주,제주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202602/fbe20b423f1f4394bdd8641db597a3c4.jpg,126.26559563897358,33.33967860526624
period2,전시,368065,2025 공공수장고 야외 전시 프로젝트 《강주현: 연결의 비정형》,20250930,20260927,제주현대미술관,전시,제주,제주시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202602/3f348feb75854fac80a0e4aa4846765a.jpg,126.26559563897358,33.33967860526624
period2,전시,347140,알록달록 동자상,20250930,20261005,국립대구박물관,전시,대구,수성구,http://www.culture.go.kr/upload/rdf/25/09/show_202509251024362832.jpg,128.63833855256323,35.84557088127797
period2,전시,356912,공감 천안: 격세지감,20250930,20260531,천안박물관,전시,충남,천안시,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111721382696998.jpg,127.16333525820258,36.78675366137379
period2,전시,347693,"80년, 함께 걸어온 기억의 순간",20250930,20260628,국립부여박물관,전시,충남,부여군,http://www.culture.go.kr/upload/rdf/25/09/show_2025092910304022600.jpg,126.91910503507899,36.27642510908042
period2,전시,345845,"포항시립미술관 초대개인전 &lt;땅, 물, 불, 바람 : 윤옥순의 회향&gt;",20250930,20260104,포항시립미술관,전시,경북,포항시,http://www.culture.go.kr/upload/rdf/25/09/show_2025091913144951274.jpg,129.39116642321932,36.06653211886772
period2,전시,348269,번지고 남아있는: 장욱진 먹그림,20250930,20260405,양주시립장욱진미술관,전시,경기,양주시,http://www.culture.go.kr/upload/rdf/25/11/show_2025112517225209483.jpg,126.94848588957726,37.73245163348783
period2,전시,347141,"국립나주박물관 특별전 &#39;흙으로 만든 널, 고요한 위엄&#39;",20251001,20260315,국립나주박물관,전시,전남,나주시,http://www.culture.go.kr/upload/rdf/25/09/show_2025092510351849220.jpg,126.65889105907927,34.91484578042014
period2,전시,350966,"봄, 여름, 가을, 겨울 - 흔들리는 계절",20251001,20260830,서대문 자연사박물관,전시,서울,서대문구,http://www.culture.go.kr/upload/rdf/25/10/show_2025102013474304968.jpg,126.937732431365,37.5767116472635
period2,전시,348274,"암행어사, 백성의 곁에 서다",20251001,20260222,국립진주박물관,전시,경남,진주시,http://www.culture.go.kr/upload/rdf/25/10/show_20251021033054127.jpg,128.07683856385535,35.18900771589944
period2,전시,345440,"조우(遭遇), 모던아트협회 1957-1960",20251002,20260308,국립현대미술관 청주관,전시,충북,청주시,http://www.culture.go.kr/upload/rdf/25/10/show_2025102413544707022.jpg,127.48991744317918,36.65544975133425
period2,전시,352279,"마나 모아나 - 신성한 바다의 예술, 오세아니아",20251002,20260104,전남도립미술관,전시,전남,광양시,http://www.culture.go.kr/upload/rdf/25/10/show_202510241473262352.jpg,127.58885129381345,34.96769918650398
period2,전시,353721,"통영 안정사, 유물로 보는 공간과 의례문화",20251002,20260329,통영시립박물관,전시,경남,통영시,http://www.culture.go.kr/upload/rdf/25/10/show_2025103115344068559.jpg,128.41670394847978,34.84074835682556
period2,공연,346271,한국 초연 50주년 기념공연: 에쿠우스 EQUUS,20251003,20260201,예그린씨어터,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025092121263208749.gif,127.00303136913557,37.58388867902955
period2,공연,366672,2025 김천시립박물관 특별전 &#39;유럽의 차 문화&#39;,20251003,20260531,김천시립박물관,전시,경북,김천시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202601/adb67e4e2a9643f0a9fb87eb7beebbee.jpg,128.008178870861,36.1170926301711
period2,행사/축제,342776,2025년 하반기 희귀필름컬렉션,20251011,20260207,한국예술종합학교 예술정보관 5층 케이시네,행사/축제,서울,성북구,http://www.culture.go.kr/upload/rdf/25/09/show_202509110175546362.jpg,,
period2,행사/축제,350954,2025 서면 빛 축제,20251013,20260214,서면일번가 사거리,행사/축제,부산,부산진구,http://www.culture.go.kr/upload/rdf/25/10/show_2025102014373538664.png,,
period2,공연,345009,뮤지컬 데스노트,20251014,20260510,디큐브아트센터,뮤지컬/오페라,서울,구로구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025091421215311077.gif,126.88935387098124,37.50907875605516
period2,공연,349954,[대구] 지브리 하우스 콘서트: 당신만의 속도로 (화요일),20251014,20260120,어연히하우스,음악/콘서트,대구,남구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF275885_251013_114303.jpg,128.5834116,35.8557069
period2,공연,345593,[대학로] 포쉬,20251017,20260111,대학로 드림아트센터,연극,서울,종로구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025091721183237744.gif,127.0032832488189,37.5832782493046
period2,전시,351356,[서울시립과학관] 비인간도감,20251017,20260225,서울시립과학관,전시,서울,노원구,http://www.culture.go.kr/upload/rdf/25/10/show_202510219512968678.jpg,127.07743229999933,37.64198835065009
period2,공연,349644,[용인] 뮤지컬 &lt;꿀벌 마야의 모험&gt;,20251018,20260426,디아나아트홀,아동/가족,경기,용인시,http://www.culture.go.kr/upload/rdf/25/10/show_20251014940084638.jpg,127.119636,37.115518
period2,공연,346006,[대학로] 보더라인,20251020,20260118,티오엠씨어터(구. 문화공간필링) 2관,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025092021221979757.jpg,127.00369643630441,37.58228714428035
period2,전시,356930,"2025 경기생활도자미술관 하반기 기획전 《다음 도예: 세대, 탐색, 확장》",20251021,20260322,경기생활도자미술관,전시,경기,여주시,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111721383195000.jpg,127.65454638598706,37.30014440790786
period2,공연,349956,[대구] 지브리 하우스 콘서트: 당신만의 속도로,20251022,20260128,어연히하우스,음악/콘서트,대구,남구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF275882_251013_113634.jpg,128.5834116,35.8557069
period2,전시,352820,신라한향,20251022,20260426,솔거미술관,전시,경북,경주시,http://www.culture.go.kr/upload/rdf/25/10/show_202510281142816895.jpg,129.28829443469297,35.83092972778872
period2,공연,346878,[대학로] MAD HATTER 매드해터: 미친 모자장수 이야기,20251022,20260118,대학로 드림아트센터,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025092221204842916.gif,127.0032832488189,37.5832782493046
period2,공연,349307,샤롯데 더 플레이: 서바이벌,20251023,20260430,롯데시네마 [서울 구로],연극,서울,구로구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF275694_251010_120606.jpg,126.888937,37.508953
period2,공연,380140,[대전] 공포스릴러연극 &lt;시그널&gt;,20251024,20260823,아신극장 2관 (2층),연극,대전,중구,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202605/a3ff956cdfb44c398bcc281981b5bbac.jpg,127.42795649168853,36.32560992740909
period2,전시,352944,"디깅 사운드트랙 - 엘피, 카세트, 시디로 듣는 한국영화의 음악들",20251024,20260131,한국영화박물관,전시,서울,마포구,http://www.culture.go.kr/upload/rdf/25/10/show_2025102817115934757.jpg,126.8896415905949,37.58055526293104
period2,전시,360051,前後의 시선: 동강사진박물관 20년 특별전,20251024,20260412,동강사진박물관,전시,강원,영월군,http://www.culture.go.kr/upload/rdf/25/12/show_202512214272090387.jpg,128.46138893603242,37.18203357235776
period2,공연,347291,아주아주 배고픈 애벌레 쇼,20251024,20260302,신한pLay 스퀘어 (구. 신한카드 판스퀘어),연극,서울,마포구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025092421201620954.gif,126.91394757127867,37.55145980567315
period2,공연,351512,[대전] 연애하기 좋은날,20251025,20260104,아신극장 1관 (3층),연극,대전,중구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF276671_251020_104826.jpg,127.42795649168853,36.32560992740909
period2,전시,352923,"천천히 서둘러라: 알도 마누치오, 세상을 바꾼 위대한 출판인",20251028,20260125,국립세계문자박물관,전시,인천,연수구,http://www.culture.go.kr/upload/rdf/25/10/show_20251028175113418.jpg,126.63788100289298,37.39470152155725
period2,공연,347863,프라테르니테,20251028,20260118,대학로 드림아트센터,뮤지컬/오페라,서울,종로구,http://www.culture.go.kr/upload/rdf/25/09/rdf_2025092821193269405.jpg,127.0032832488189,37.5832782493046
period2,전시,357316,"보존과학, 새로운 시작 함께하는 미래",20251028,20260630,국립중앙박물관,전시,서울,용산구,http://www.culture.go.kr/upload/rdf/25/11/show_202511191436306944.png,126.98023689950804,37.52406305836529
period2,전시,354247,"오상아吾喪我, 나는 나를 잃어버렸다",20251028,20260125,남원시립김병종미술관,전시,전북,남원시,http://www.culture.go.kr/upload/rdf/25/11/show_202511414222266439.jpg,127.38956056851784,35.39870867595813
period2,전시,353636,AI 기반 미디어아트 전시 《뉴-미디어의 재해-석》,20251028,20260704,중랑아트센터,전시,서울,중랑구,http://www.culture.go.kr/upload/rdf/25/10/show_2025103110154346566.jpg,127.091624142481,37.5983328190955
period2,전시,356905,김포국제조각공원 야외조각전시 &lt;조각아회 彫刻雅會&gt;,20251028,20260131,김포문화재단,전시,경기,김포시,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025111721382412183.jpg,126.72016801009278,37.61891404614077
period2,전시,367091,"잇다, 건너다, 나아가다: 조선통신사선 항해",20251028,20260222,국립해양문화재연구소 목포해양유물전시관,전시,전남,목포시,http://www.culture.go.kr/upload/ucms/oneCltInfo/2026/202602/d499928500c84e909e58b61ce68d68d1.jpg,126.421778076018,34.7919386620138
period2,전시,353624,"2025년 강화자연사박물관 하반기 기획전시 『자연의 걸작, 깃털』",20251028,20260301,강화자연사박물관,전시,인천,강화군,http://www.culture.go.kr/upload/rdf/25/10/show_2025103110212645042.jpg,126.434721356,37.7745967161
period2,전시,354398,여주 상원사 흙 속에서 깨어나다,20251028,20260329,여주박물관,전시,경기,여주시,http://www.culture.go.kr/upload/rdf/25/11/show_202511511193403606.jpg,127.65337817,37.2996534995
period2,전시,353622,마르크 샤갈 : 색채와 환상을 노래하다,20251029,20260228,고양시립 아람미술관,전시,경기,고양시,http://www.culture.go.kr/upload/rdf/25/10/rdf_2025103021395403707.jpg,126.7744538751873,37.6614846053787
period2,전시,344606,&lt;울트라백화점 서울&gt; 소비의 끝에서 만나는 가치,20251030,20260111,DDP 동대문디자인플라자,전시,서울,중구,http://www.culture.go.kr/upload/rdf/25/09/show_2025091216421086664.jpg,127.00992120314844,37.56719962915536
period2,행사/축제,359654,2025 영종하늘도시 &lt;밤하늘 빛담길 산책&gt;,20251031,20260131,영종하늘체육공원 입구 (만국기 거리),행사/축제,인천,중구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025112821403059618.jpg,,
period2,전시,356604,킹 오브 킹스 전시 : The Greatest Love,20251031,20260831,롯데백화점 문화홀 [김포공항],전시,서울,강서구,http://www.culture.go.kr/upload/rdf/25/11/show_2025111519111412761.jpg,126.8012784,37.5623132
period2,공연,348575,[대학로] 스페셜 보잉보잉,20251101,20260201,대학로 스타릿홀 공연장,연극,서울,종로구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF275048_250926_114734.gif,127.00349,37.580965
period2,전시,362167,핑크버블: 인사이드 어나더 월드,20251101,20260228,K 현대미술관,전시,서울,강남구,http://www.culture.go.kr/upload/rdf/25/12/show_202512121653521579.jpg,127.03916435972421,37.52437356921402
period2,전시,354642,제25회 이인성미술상 수상자전 《허윤희》,20251104,20260222,대구미술관,전시,대구,수성구,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025110521383005247.jpg,128.6743400801662,35.82702476034021
period2,전시,353984,"최고은 개인전《The Snowing Room, Zitadelle》",20251105,20260105,현대백화점 무역센터점,전시,서울,강남구,http://www.culture.go.kr/upload/rdf/25/11/show_2025110113495307496.jpg,127.059765116537,37.5086151302204
period2,전시,354974,당신의 청춘에 안녕,20251105,20260303,전북도립미술관,전시,전북,완주군,http://www.culture.go.kr/upload/rdf/25/11/rdf_2025110621421323025.jpg,127.10686658889357,35.72772282871498
period2,전시,354396,"고려청자박물관 특별전 &lt;보배로운 달빛, 월남사月南寺&gt;",20251105,20260308,고려청자박물관,전시,전남,강진군,http://www.culture.go.kr/upload/rdf/25/11/show_202511511112691775.png,126.80086144225449,34.50867532270932
period2,공연,348888,[대학로] 난쟁이들,20251105,20260301,플러스씨어터(구. 컬처스페이스 엔유 구. 쁘티첼 씨어터),뮤지컬/오페라,서울,종로구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF275203_250929_124455.jpg,127.00397373200767,37.58080950568338
period2,전시,351298,"한국 무속의 원형을 만나는 특별한 전시 &lt;안녕, 금성당&gt;",20251106,20260412,은평역사한옥박물관,전시,서울,은평구,http://www.culture.go.kr/upload/rdf/25/10/show_2025102018234541165.jpg,126.93800114973743,37.64033064935363
period2,전시,360495,2025 YOUNG ARTIST AWARD EXHIBITION,20251106,20260103,갤러리위,전시,경기,용인시,http://www.culture.go.kr/upload/rdf/25/12/show_2025120221323388343.png,127.068856899319,37.3521134184033
period2,공연,348973,에비타 EVITA,20251107,20260111,광림아트센터 BBCH홀,뮤지컬/오페라,서울,강남구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF274663_250922_143605.gif,127.02529492471325,37.52396289289387
