region_code,region_name,province,population,youth_ratio,elderly_ratio,single_household_ratio,event_count,program_diversity,free_event_ratio,youth_program_ratio,elderly_program_ratio,tourism_program_ratio,resident_program_ratio,museum_count,facility_type_count,museum_free_ratio,transport_info_ratio,festival_count,festival_type_count,festival_budget,visitor_total,bus_stop_count,facility_count,facility_per_10k,event_per_month,regular_program_score,public_transport_score,transport_weakness,rural_flag,rural_penalty,elderly_access_penalty,vulnerability_score,mismatch_raw,facility_national_count,facility_national_diversity
3171000000,울산광역시 울주군,울산광역시,218259.0,9.395259760193166,31.40626503374431,30.0,23.0,6.0,0.42857142857142855,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.0,7.0,2.0,0.8571428571428571,1.0,6.0,4.0,5991.0,400835.0,628.0,8.2,0.37570042930646613,2.4166666666666665,1.0,13.34750265674814,86.65249734325187,1,100,100,54.07289486682523,63.899210493849296,6476,5
3111000000,울산광역시 중구,울산광역시,203216.0,9.236477442721046,31.903491851035355,30.0,46.0,5.0,0.375,0.06521739130434782,0.0,0.0,0.0,4.0,1.0,0.75,1.0,10.0,4.0,2109.0,1365793.0,1256.0,6.0,0.2952523423352492,4.666666666666667,1.0,26.69500531349628,73.30499468650372,0,0,100,46.47661713589245,67.05381016364484,6476,5
2871000000,인천광역시 강화군,인천광역시,69689.0,5.990902437974429,52.615190345678656,30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,800.0,72411.0,68.0,3.6,0.5165808090229448,0.4166666666666667,1.0,1.445270988310308,98.55472901168969,1,100,100,87.47601912538418,70.99978773327432,6476,5
2824500000,인천광역시 계양구,인천광역시,276563.0,7.615624649718147,31.675965331588102,30.0,9.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,230.0,42281.0,307.0,2.2,0.07954787878349598,0.8333333333333334,1.0,6.524973432518597,93.47502656748141,0,0,100,58.59997667856084,63.40125083379752,6476,5
2820000000,인천광역시 남동구,인천광역시,479343.0,9.179856595381596,29.732154219421165,30.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,700.0,716772.0,1910.0,3.4,0.07093041934481153,4.833333333333333,1.0,40.59511158342189,59.40488841657811,0,0,40,35.25855794565457,66.67447842078343,6476,5
2814000000,인천광역시 동구,인천광역시,57836.0,7.3051386679576735,37.20520091292621,30.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,750.0,123800.0,68.0,1.4,0.24206376651220693,0.3333333333333333,1.0,1.445270988310308,98.55472901168969,0,0,100,68.52384636999739,65.7414080983301,6476,5
2817700000,인천광역시 미추홀구,인천광역시,417725.0,7.771141301095217,29.845472499850377,30.0,13.0,7.0,0.3125,0.07692307692307693,0.0,0.23076923076923078,0.0,8.0,3.0,0.625,1.0,2.0,1.0,433.0,20000.0,443.0,8.4,0.2010892333472979,1.25,1.0,9.415515409139214,90.58448459086078,0,0,40,54.571236613921656,57.24753581789188,6476,5
2823700000,인천광역시 부평구,인천광역시,488829.0,7.760177894519352,29.77789779247958,30.0,29.0,7.0,0.5,0.0,0.0,0.034482758620689655,0.0,1.0,1.0,1.0,1.0,1.0,1.0,840.0,230282.0,989.0,1.2,0.024548461732016715,2.5,1.0,21.0201912858661,78.9798087141339,0,0,40,47.35204941029262,62.01515228095793,6476,5
2818500000,인천광역시 연수구,인천광역시,410308.0,11.589586359515291,21.854070600621974,30.0,62.0,8.0,0.5,0.0,0.0,0.04838709677419355,0.0,6.0,3.0,1.0,1.0,6.0,3.0,3179.0,564582.0,2115.0,7.2,0.17547793364984354,5.666666666666667,1.0,44.95217853347503,55.04782146652497,0,0,40,22.8902986857312,67.91036662894496,6476,5
2872000000,인천광역시 옹진군,인천광역시,19376.0,4.428158546655657,49.02972749793559,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,180.0,1200.0,0.0,0.2,0.1032204789430223,0.08333333333333333,1.0,0.0,100.0,1,100,100,83.95513425970563,64.5165805340718,6476,5
4681000000,전라남도 강진군,전라남도,31746.0,6.495306495306495,51.28520128520129,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3470.0,539338.0,0.0,1.2000000000000002,0.378000378000378,0.6666666666666666,1.0,0.0,100.0,1,100,100,86.72905756757325,71.64651463169346,6476,5
4677000000,전라남도 고흥군,전라남도,59047.0,5.1755381306416925,58.44327400206615,30.0,6.0,2.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,3.0,2.0,800.0,479611.0,1199.0,2.6,0.44032719697867806,0.75,1.0,25.483528161530288,74.51647183846971,1,100,100,79.86188327110796,72.09248056457237,6476,5
4672000000,전라남도 곡성군,전라남도,27643.0,5.798936439604963,52.89946821980248,30.0,2.0,2.0,0.5,0.0,0.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1280.0,280979.0,560.0,2.4,0.8682125673769128,0.3333333333333333,1.0,11.902231668437832,88.09776833156216,1,100,100,81.39532843568483,50.62467234319651,6476,5
4623000000,전라남도 광양시,전라남도,155909.0,10.187352878922962,26.64118171497476,30.0,15.0,4.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,2.0,1.0,0.0,1.0,6.0,3.0,1431.0,785339.0,1861.0,3.2,0.20524793308917383,1.75,1.0,39.553666312433585,60.446333687566415,0,0,40,32.09750324451629,62.469849923281764,6476,5
4673000000,전라남도 구례군,전라남도,23995.0,6.330485517816212,53.10272973536153,30.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,3.0,1600.0,394944.0,322.0,2.2,0.916857678683059,0.5833333333333334,1.0,6.843783209351754,93.15621679064824,1,100,100,84.75591100576366,52.23908886244072,6476,5
4617000000,전라남도 나주시,전라남도,116791.0,8.984425169747668,34.19527189595088,30.0,6.0,4.0,0.5,0.0,0.0,0.16666666666666666,0.0,6.0,3.0,1.0,1.0,6.0,3.0,3555.0,961000.0,2166.0,7.2,0.616485859355601,1.0,1.0,46.036131774707755,53.963868225292245,0,0,100,37.40172618479814,65.38543547547756,6476,5
4671000000,전라남도 담양군,전라남도,44112.0,6.333877402974247,49.21563293434893,30.0,3.0,3.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,5.0,1.0,1.0,1.0,5.0,3.0,815.0,793677.0,2.0,6.0,1.3601741022850926,0.6666666666666666,1.0,0.04250797024442083,99.95749202975558,1,100,100,84.1576329546536,54.052194074846184,6476,5
4611000000,전라남도 목포시,전라남도,199813.0,10.525341194016406,31.731669110618427,30.0,27.0,5.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,840.0,320000.0,1021.0,2.4,0.12011230500517985,2.4166666666666665,1.0,21.70031880977683,78.29968119022317,0,0,100,49.33668830410397,71.624209244457,6476,5
4684000000,전라남도 무안군,전라남도,95807.0,11.5033348293966,28.72232717859864,30.0,24.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,1772.0,157291.0,614.0,2.4000000000000004,0.2505036166459654,2.5833333333333335,1.0,13.049946865037194,86.9500531349628,1,100,40,50.95499594024397,72.62783791548878,6476,5
4678000000,전라남도 보성군,전라남도,36691.0,5.750729061622741,56.231773459431466,30.0,5.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,6.0,4.0,2160.0,796000.0,0.0,3.2,0.8721484832792784,0.9166666666666666,1.0,0.0,100.0,1,100,100,92.81266267334618,72.42604299313592,6476,5
4615000000,전라남도 순천시,전라남도,274685.0,10.110490197863006,29.659064018785152,30.0,18.0,6.0,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,2.0,1.0,0.5,1.0,9.0,3.0,6680.0,1105350.0,2356.0,3.8,0.13834028068514842,2.25,1.0,50.07438894792774,49.92561105207226,0,0,40,29.33956172496351,62.8447326268042,6476,5
4691000000,전라남도 신안군,전라남도,42207.0,6.373350392115052,50.03909304143862,30.0,0.0,3.0,0.2857142857142857,0.0,0.0,0.0,0.0,14.0,2.0,0.5714285714285714,1.0,16.0,3.0,945.0,174119.0,516.0,17.2,4.075153410571706,1.3333333333333333,1.0,10.967056323060573,89.03294367693942,1,100,100,78.4525280935831,70.57885666149781,6476,5
4613000000,전라남도 여수시,전라남도,260913.0,9.034429100888035,34.95839609371706,30.0,24.0,5.0,0.5,0.0,0.0,0.041666666666666664,0.0,2.0,2.0,1.0,1.0,9.0,4.0,1854.0,405650.0,1967.0,3.8,0.14564241720420215,2.75,1.0,41.806588735387884,58.193411264612116,0,0,100,40.94114307062177,68.46979611633647,6476,5
4687000000,전라남도 영광군,전라남도,53933.0,7.275693916526061,41.65538723972336,30.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1323.0,517242.0,63.0,2.6,0.48207961730294996,0.25,1.0,1.3390010626992561,98.66099893730075,1,100,100,74.06231370159482,68.24541833076884,6476,5
4683000000,전라남도 영암군,전라남도,50069.0,7.515628432762787,42.936747288741536,30.0,7.0,4.0,0.4375,0.2857142857142857,0.0,0.14285714285714285,0.0,8.0,2.0,0.875,1.0,4.0,4.0,1910.0,249222.0,897.0,8.8,1.7575745471249675,0.9166666666666666,1.0,19.064824654622743,80.93517534537726,1,100,100,64.73804523995743,63.62648498763504,6476,5
4689000000,전라남도 완도군,전라남도,44238.0,7.104751571047515,49.24273249242733,30.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,880.0,70628.0,461.0,1.4,0.3164700031647,0.6666666666666666,1.0,9.798087141339002,90.201912858661,1,100,100,78.19194973438924,72.17475744756318,6476,5
4688000000,전라남도 장성군,전라남도,43009.0,6.996210095561393,45.63695970610802,30.0,5.0,3.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,1200.0,473000.0,850.0,3.4,0.7905322141877282,0.5833333333333334,1.0,18.065887353878853,81.93411264612115,1,100,100,68.6732139577914,69.77318679718874,6476,5
4680000000,전라남도 장흥군,전라남도,34006.0,6.619420102334882,51.14097512203729,30.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3014.0,505415.0,777.0,0.8,0.23525260248191496,0.5833333333333334,1.0,16.514346439957492,83.48565356004251,1,100,100,76.39648899631227,71.91204403104234,6476,5
4690000000,전라남도 진도군,전라남도,27884.0,6.8928417730598195,50.34786974609094,30.0,21.0,3.0,0.25,0.0,0.0,0.0,0.0,8.0,2.0,0.5,1.0,9.0,3.0,2860.0,281347.0,442.0,9.8,3.51456032133123,2.5,1.0,9.394261424017003,90.605738575983,1,100,100,79.79944204558282,72.220667905531,6476,5
4686000000,전라남도 함평군,전라남도,29490.0,5.72736520854527,53.76737877246525,30.0,3.0,2.0,0.5,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,5.0,2.0,3763.0,597121.0,1128.0,2.0,0.678195998643608,0.6666666666666666,1.0,23.97449521785335,76.02550478214665,1,100,100,75.03912541129654,57.59438936380521,6476,5
4682000000,전라남도 해남군,전라남도,62086.0,6.855007570144638,49.78578101343298,30.0,0.0,4.0,0.3,0.0,0.0,0.0,0.0,5.0,2.0,0.6,1.0,9.0,4.0,2865.0,592500.0,1281.0,6.8,1.095254968914087,0.75,1.0,27.22635494155154,72.77364505844847,1,100,100,68.14263578907331,71.78742586893482,6476,5
4679000000,전라남도 화순군,전라남도,60008.0,7.663978136248501,43.0775896547127,30.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,9.0,3.0,2848.0,1068800.0,0.0,7.8,1.2998266897746966,0.75,1.0,0.0,100.0,1,100,100,76.63482134444317,70.16512842983994,6476,5
5279000000,전북특별자치도 고창군,전북특별자치도,50148.0,7.753050969131372,51.3300630134801,30.0,6.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,6.0,4.0,3032.0,1199949.0,1073.0,3.2,0.63811119087501,1.0,1.0,22.805526036131774,77.19447396386823,1,100,100,72.7603972825008,75.21302489908496,6476,5
5213000000,전북특별자치도 군산시,전북특별자치도,255649.0,9.773556712523812,33.146227835821776,30.0,24.0,3.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1.0,0.0,1.0,5.0,3.0,1847.0,328597.0,1833.0,2.0,0.07823226376790052,2.4166666666666665,1.0,38.95855472901169,61.04144527098831,1,100,100,40.46377028159209,69.4969568052246,6476,5
5221000000,전북특별자치도 김제시,전북특별자치도,81665.0,6.8413641094716215,46.259719586114,30.0,8.0,5.0,0.5,0.0,0.0,0.125,0.0,2.0,1.0,1.0,1.0,6.0,3.0,3676.0,251744.0,1485.0,3.2,0.3918447315251332,1.1666666666666667,1.0,31.562167906482465,68.43783209351753,0,0,100,61.13983647108645,67.19932041782167,6476,5
5219000000,전북특별자치도 남원시,전북특별자치도,73937.0,8.006816614144475,44.629887607016784,30.0,18.0,5.0,0.5,0.05555555555555555,0.0,0.0,0.0,4.0,1.0,1.0,1.0,7.0,4.0,4973.0,1617399.0,1188.0,5.4,0.7303515154793946,2.0833333333333335,1.0,25.249734325185972,74.75026567481403,0,0,100,63.01708036965975,71.3369941177452,6476,5
5273000000,전북특별자치도 무주군,전북특별자치도,23202.0,7.124385828807861,50.62063615205585,30.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,4065.0,439224.0,407.0,1.8,0.7757951900698217,0.3333333333333333,1.0,8.65037194473964,91.34962805526035,1,100,100,80.59234830045881,73.03100177658783,6476,5
5280000000,전북특별자치도 부안군,전북특별자치도,47009.0,6.564700376523644,51.12212555042651,30.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,3.0,3082.0,400286.0,893.0,4.6,0.9785360250164862,1.0833333333333333,1.0,18.9798087141339,81.0201912858661,1,100,100,74.8572164411892,71.74705590027604,6476,5
5277000000,전북특별자치도 순창군,전북특별자치도,27611.0,7.1746767592626135,48.91890913041904,30.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,6.0,4.0,1779.0,128486.0,511.0,5.2,1.8833073774944769,0.6666666666666666,1.0,10.860786397449521,89.13921360255048,1,100,100,77.14020428614268,72.1833516590816,6476,5
5271000000,전북특별자치도 완주군,전북특별자치도,100033.0,8.60615996721082,36.224046064798614,30.0,10.0,4.0,0.125,0.0,0.0,0.2,0.0,4.0,2.0,0.25,1.0,8.0,3.0,2851.0,266159.0,14.0,5.6,0.5598152609638819,1.5,1.0,0.2975557917109458,99.70244420828905,1,100,100,68.02292663379521,64.83331485567226,6476,5
5214000000,전북특별자치도 익산시,전북특별자치도,266818.0,9.187910860586618,34.87808168864169,30.0,22.0,7.0,0.3333333333333333,0.0,0.0,0.13636363636363635,0.0,3.0,1.0,0.6666666666666666,1.0,10.0,4.0,5592.0,241906.0,15.0,5.0,0.18739365410129752,2.6666666666666665,1.0,0.3188097768331562,99.68119022316684,0,0,100,66.35450537428638,66.96120662421212,6476,5
5275000000,전북특별자치도 임실군,전북특별자치도,25347.0,5.302402651201326,54.83489170316014,30.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,4.0,3530.0,584117.0,593.0,2.6,1.0257624176431135,0.6666666666666666,1.0,12.603613177470775,87.39638682252922,1,100,100,83.34433226720462,70.35203869236808,6476,5
5274000000,전북특별자치도 장수군,전북특별자치도,21144.0,6.829360575104049,51.89178963299281,30.0,4.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,2.0,1401.0,328055.0,285.0,2.8,1.3242527430949678,0.6666666666666666,1.0,6.057385759829968,93.94261424017003,1,100,100,83.75020130522928,72.93945533624245,6476,5
5211300000,전북특별자치도 전주시 덕진구,전북특별자치도,307726.0,11.341908061067313,25.49248357304875,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2850.0,642849.0,0.0,1.4000000000000001,0.04549501829549665,0.5833333333333334,1.0,0.0,100.0,0,0,40,55.00755353638403,70.2959278783784,6476,5
5211100000,전북특별자치도 전주시 완산구,전북특별자치도,314034.0,9.849251991822541,30.02509282434386,30.0,6.0,3.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,8.0,3.0,2908.0,656026.0,0.0,1.6,0.05094989714489514,1.1666666666666667,1.0,0.0,100.0,0,0,100,60.58204104256175,45.39571531315184,6476,5
5218000000,전북특별자치도 정읍시,전북특별자치도,100683.0,7.95466960658701,43.35389291141504,30.0,6.0,3.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,3.0,2530.0,373622.0,1394.0,3.0,0.2979648997348112,0.9166666666666666,1.0,29.628055260361318,70.37194473963868,1,100,100,58.75541493740406,71.14401266970498,6476,5
5272000000,전북특별자치도 진안군,전북특별자치도,24414.0,5.996559351191939,53.952650118784305,30.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1363.0,96066.0,561.0,2.8,1.146882936020316,0.4166666666666667,1.0,11.923485653560043,88.07651434643995,1,100,100,82.6775279322962,51.79317711355734,6476,5
5013000000,제주특별자치도 서귀포시,제주특별자치도,178798.0,9.961520822380564,33.73639526169197,30.0,47.0,5.0,0.06063829787234043,0.0,0.0,0.0,0.0,40.0,2.0,0.1,1.0,22.0,5.0,2831.57,338165.0,0.0,44.4,2.4832492533473527,5.75,1.0,0.0,100.0,0,0,100,65.14643385068494,71.2024558627414,6476,5
5011000000,제주특별자치도 제주시,제주특별자치도,484171.0,10.762313314923858,26.64471849821654,30.0,79.0,8.0,0.11842105263157894,0.06329113924050633,0.0,0.05063291139240506,0.0,38.0,4.0,0.23684210526315788,1.0,33.0,5.0,9693.0,988738.0,0.0,44.6,0.9211621513886623,9.333333333333334,1.0,0.0,100.0,0,0,40,56.4246444079817,67.03825278834091,6476,5
4425000000,충청남도 계룡시,충청남도,45972.0,13.070999738971548,23.868876707561125,30.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3180.0,855600.0,0.0,0.6000000000000001,0.13051422605063953,0.6666666666666666,1.0,0.0,100.0,0,0,40,53.010739850311474,74.21935488044753,6476,5
4415000000,충청남도 공주시,충청남도,99841.0,7.918590558988791,43.64940255005459,30.0,37.0,6.0,0.1875,0.02702702702702703,0.0,0.10810810810810811,0.0,8.0,3.0,0.375,1.0,10.0,5.0,6859.0,1393583.0,2902.0,10.0,1.0015925321260803,3.9166666666666665,1.0,61.679064824654624,38.320935175345376,0,0,100,39.40967906249672,68.72041081201888,6476,5
4471000000,충청남도 금산군,충청남도,48975.0,7.979581419091374,49.72332822868811,30.0,5.0,4.0,0.5,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,5.0,3.0,4730.0,1065828.0,990.0,5.0,1.0209290454313424,0.8333333333333334,1.0,21.04144527098831,78.9585547290117,1,100,100,71.86912259567016,74.91669142708865,6476,5
4423000000,충청남도 논산시,충청남도,106094.0,7.688464946179803,43.82811469074594,30.0,5.0,3.0,0.5,0.0,0.0,0.2,0.0,1.0,1.0,1.0,1.0,4.0,1.0,4170.0,843000.0,1291.0,1.8,0.1696608667785172,0.75,1.0,27.438894792773645,72.56110520722635,0,0,100,60.684826174283046,66.67033688396093,6476,5
4427000000,충청남도 당진시,충청남도,172285.0,9.83718837971965,31.18785732942508,30.0,22.0,7.0,0.5,0.0,0.0,0.045454545454545456,0.0,3.0,1.0,1.0,1.0,12.0,4.0,2971.0,948727.0,2210.0,5.4,0.31343413529906844,2.8333333333333335,1.0,46.971307120085015,53.028692879914985,0,0,100,33.12795020004818,68.46191510602951,6476,5
4418000000,충청남도 보령시,충청남도,91353.0,7.553118124199535,43.77962409554147,30.0,13.0,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,14.0,5.0,6244.0,2353908.0,1626.0,5.800000000000001,0.6348997843530043,2.25,1.0,34.558979808714135,65.44102019128587,0,0,100,56.24682554726483,70.26116074325604,6476,5
4476000000,충청남도 부여군,충청남도,57822.0,6.471585209781744,54.295942720763726,30.0,11.0,5.0,0.375,0.0,0.0,0.2727272727272727,0.0,4.0,4.0,0.75,1.0,5.0,4.0,7787.0,1480000.0,1157.0,5.0,0.8647227698799765,1.3333333333333333,1.0,24.59086078639745,75.40913921360254,1,100,100,75.31016400680555,67.87534074893183,6476,5
4421000000,충청남도 서산시,충청남도,171306.0,9.680338108414183,32.562782389408426,30.0,28.0,4.0,0.5,0.10714285714285714,0.0,0.0,0.0,2.0,2.0,1.0,1.0,7.0,3.0,2252.0,208248.0,2044.0,3.4000000000000004,0.19847524313217285,2.9166666666666665,1.0,43.443145589798085,56.556854410201915,0,0,100,36.98849669409876,67.88259711377495,6476,5
4477000000,충청남도 서천군,충청남도,46844.0,5.900435488002732,54.8907010502946,30.0,9.0,5.0,0.25,0.0,0.0,0.2222222222222222,0.0,2.0,2.0,0.5,1.0,14.0,5.0,2592.0,1003886.0,1084.0,4.800000000000001,1.0246776534881736,1.9166666666666667,1.0,23.03931987247609,76.96068012752391,1,100,100,76.99572637796543,67.62344229792873,6476,5
4420000000,충청남도 아산시,충청남도,363223.0,11.319492433023239,22.51179027759806,30.0,34.0,6.0,0.2222222222222222,0.0,0.0,0.0,0.0,9.0,3.0,0.4444444444444444,1.0,10.0,3.0,1852.0,766000.0,2443.0,11.0,0.3028442582105208,3.6666666666666665,1.0,51.92348565356004,48.07651434643996,0,0,40,19.412328001418164,68.50015223537271,6476,5
4481000000,충청남도 예산군,충청남도,78337.0,6.930313900200416,47.10545463829352,30.0,10.0,4.0,0.125,0.0,0.0,0.1,0.0,8.0,2.0,0.25,1.0,6.0,3.0,2125.0,549755.0,1364.0,9.2,1.174413112577709,1.3333333333333333,1.0,28.990435706695006,71.00956429330499,1,100,100,63.761413432963565,68.44133169268716,6476,5
4413100000,충청남도 천안시 동남구,충청남도,263552.0,9.534740772219525,27.993716610004853,30.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3474.0,638597.0,0.0,0.8,0.03035454103933949,2.25,1.0,0.0,100.0,0,0,40,58.08372700326004,66.6628897056666,6476,5
4413300000,충청남도 천안시 서북구,충청남도,402306.0,10.695838491098815,19.370081480266265,30.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5303.0,974803.0,0.0,1.2000000000000002,0.029828041341665307,3.3333333333333335,1.0,0.0,100.0,0,0,40,47.47783895437796,64.91834906230612,6476,5
4479000000,충청남도 청양군,충청남도,30081.0,6.362820384960606,53.87786310295536,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,2320.0,292622.0,1466.0,2.0,0.6648715135800007,0.5,1.0,31.158342189160468,68.84165781083954,1,100,100,70.75743290307264,72.78069368715663,6476,5
4482500000,충청남도 태안군,충청남도,59083.0,6.145591794594045,51.03667721679671,30.0,5.0,3.0,0.3,0.0,0.0,0.4,0.0,5.0,3.0,0.6,1.0,4.0,2.0,798.0,182000.0,1957.0,5.8,0.9816698542728026,0.75,1.0,41.59404888416578,58.40595111583422,1,100,100,60.845920343942446,62.51763361125875,6476,5
4480000000,충청남도 홍성군,충청남도,101443.0,9.328391313348384,36.93699910294451,30.0,10.0,5.0,0.375,0.1,0.0,0.0,0.0,4.0,2.0,0.75,1.0,7.0,3.0,2500.0,1137850.0,1302.0,5.4,0.5323186419959978,1.4166666666666667,1.0,27.67268862911796,72.32731137088204,1,100,100,52.06593228959076,69.65677867413388,6476,5
4376000000,충청북도 괴산군,충청북도,37428.0,4.640910548252645,56.53521427808058,30.0,2.0,2.0,0.25,0.0,0.0,0.5,0.0,2.0,1.0,0.5,1.0,3.0,1.0,2390.0,669784.0,828.0,2.6,0.6946670941541092,0.4166666666666667,1.0,17.598299681190223,82.40170031880977,1,100,100,82.3641061856173,59.478398718508195,6476,5
4380000000,충청북도 단양군,충청북도,26623.0,5.615445291665101,54.41159899335162,30.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,2.0,2.0,1300.0,277121.0,408.0,2.4,0.901476167223829,0.16666666666666666,1.0,8.671625929861849,91.32837407013815,1,100,100,85.24164273321976,70.98716405775833,6476,5
4372000000,충청북도 보은군,충청북도,30716.0,5.739679645787212,55.26435733819508,30.0,1.0,2.0,0.5,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1800.0,696319.0,1055.0,2.4,0.7813517385076181,0.25,1.0,22.422954303931988,77.57704569606801,1,100,100,77.83429488857848,51.83258069429601,6476,5
4373000000,충청북도 옥천군,충청북도,50423.0,6.9492096860559665,47.90075957400393,30.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,1760.8,224639.0,1007.0,2.2,0.4363088273208655,0.5833333333333334,1.0,21.402763018065887,78.59723698193412,1,100,100,69.40542757829809,70.95683250802469,6476,5
4377000000,충청북도 음성군,충청북도,95787.0,7.772453464457599,37.44975831793458,30.0,3.0,3.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,5.0,2.0,1.0,1.0,3.0,3.0,2530.0,641075.0,887.0,5.6,0.5846304822157494,0.5,1.0,18.85228480340064,81.14771519659936,1,100,100,58.120499047744474,55.419368598125416,6476,5
4315000000,충청북도 제천시,충청북도,128306.0,8.595856779885585,39.203154957679295,30.0,18.0,7.0,0.14285714285714285,0.05555555555555555,0.0,0.1111111111111111,0.0,7.0,2.0,0.2857142857142857,1.0,8.0,4.0,444.0,64500.0,1836.0,8.6,0.6702726294951132,2.1666666666666665,1.0,39.02231668437832,60.97768331562168,0,0,100,47.873750404023056,67.52618712908169,6476,5
4374500000,충청북도 증평군,충청북도,36724.0,9.108484914497332,32.07166975275024,30.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,473.0,320000.0,1.0,1.4,0.3812220890970482,0.16666666666666666,1.0,0.021253985122210415,99.97874601487779,1,100,100,63.08598013180268,67.83353483540633,6476,5
4375000000,충청북도 진천군,충청북도,85558.0,9.815563711166694,29.65239954183127,30.0,2.0,2.0,0.0,0.0,0.5,0.0,0.5,2.0,1.0,0.0,1.0,5.0,2.0,1447.0,958578.0,668.0,3.0,0.3506393323827111,0.5833333333333334,1.0,14.197662061636557,85.80233793836345,1,100,40,51.393091228530174,53.014404099335955,6476,5
4311100000,충청북도 청주시 상당구,충청북도,193425.0,10.06229804833915,29.141527723924,30.0,3.0,2.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2801.0,479502.0,0.0,1.0,0.05169962517771746,0.6666666666666666,1.0,0.0,100.0,0,0,40,59.49537719396774,42.713213435466535,6476,5
4311200000,충청북도 청주시 서원구,충청북도,187416.0,9.20305630255688,29.100503692320828,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2714.0,464606.0,0.0,1.0,0.053357237375677644,0.4166666666666667,1.0,0.0,100.0,0,0,40,59.44492326358325,66.37260479915275,6476,5
